,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,watchDate,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,\N
1380,tt0216841,movie,Jet Set,Jet Set,0,2000,\N,106,Comedy,4.0,956.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,tt3564860,movie,The Exorcism of Anna Ecklund,The Exorcism of Anna Ecklund,0,2016,\N,75,Horror,2.4,952.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1382,tt5141686,movie,Jago: A Life Underwater,Jago: A Life Underwater,0,2015,\N,48,Documentary,7.5,936.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,tt3255826,movie,Drawers,Drawers,0,2015,\N,120,Drama,7.2,935.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1384,tt5278930,movie,Sky Ladder: The Art of Cai Guo-Qiang,Sky Ladder: The Art of Cai Guo-Qiang,0,2016,\N,76,Documentary,7.4,933.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,tt1397176,movie,Gardiens de l'ordre,Gardiens de l'ordre,0,2010,\N,105,Crime,6.0,924.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,tt0833484,movie,The Killer,The Killer,0,2006,\N,117,Action,4.6,924.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,tt3464018,movie,Patterns of Evidence: Exodus,Patterns of Evidence: Exodus,0,2014,\N,115,Documentary,7.2,923.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,tt2281365,movie,Mortified Nation,Mortified Nation,0,2013,\N,84,Documentary,7.3,920.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,tt5588850,movie,Chris Brown: Welcome to My Life,Chris Brown: Welcome to My Life,0,2017,\N,80,Documentary,5.7,918.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,tt2755016,movie,The Motivation,The Motivation,0,2013,\N,88,Documentary,6.8,916.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,tt5460068,movie,Emo the Musical,Emo the Musical,0,2016,\N,94,Comedy,6.2,911.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,tt0065198,movie,The Wedding Party,The Wedding Party,0,1969,\N,92,Comedy,4.8,908.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,tt2788526,tvMovie,Transformers Prime Beast Hunters: Predacons Rising,Transformers Prime Beast Hunters: Predacons Rising,0,2013,\N,65,Action,7.6,904.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,tt8144778,movie,The Redeemed and the Dominant: Fittest on Earth,The Redeemed and the Dominant: Fittest on Earth,0,2018,\N,119,Documentary,7.1,903.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,tt5036442,movie,Kiss of Life,Hayat Öpücügü,0,2015,\N,102,Comedy,5.9,901.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,tt5691084,movie,Dirt,Dirt,0,2018,\N,102,Action,6.2,894.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,tt2566644,movie,Seoul Searching,Seoul Searching,0,2015,\N,105,Comedy,7.1,890.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,tt2652948,movie,Hostage to the Devil,Hostage to the Devil,0,2016,\N,90,Biography,5.8,888.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,tt4853154,movie,Bill Nye: Science Guy,Bill Nye: Science Guy,0,2017,\N,101,Documentary,6.0,879.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,tt0172345,tvMovie,Don't Look Down,Don't Look Down,0,1998,\N,90,Drama,4.7,878.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1401,tt7798844,movie,Making Fun: The Story of Funko,Making Fun: The Story of Funko,0,2018,\N,99,Documentary,6.5,876.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,tt5205210,movie,Strange Weather,Strange Weather,0,2016,\N,92,Adventure,5.9,873.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,tt7689924,movie,Seeing Allred,Seeing Allred,0,2018,\N,96,\N,6.7,872.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1404,tt6191876,movie,What We Started,What We Started,0,2017,\N,94,Documentary,7.5,870.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,tt4029356,movie,The Man in the Wall,The Man in the Wall,0,2015,\N,92,Drama,5.9,865.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1406,tt4693860,movie,Rodeo & Juliet,Rodeo & Juliet,0,2015,\N,88,Family,4.7,853.0,\N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1407,tt4818776,movie,Lens,Lens,0,2016,\N,109,Drama,7.0,849.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1408,tt5667516,movie,Black Site Delta,Black Site Delta,0,2017,\N,87,Action,3.8,845.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,tt3903322,movie,The Birth of Saké,The Birth of Saké,0,2015,\N,90,Biography,7.3,841.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,tt3993350,movie,The Hurt Business,The Hurt Business,0,2016,\N,107,Documentary,6.4,832.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,tt5247042,movie,Dark Web,Darkweb,0,2016,\N,89,Action,4.4,829.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,tt5020372,movie,Kill Ratio,Kill Ratio,0,2016,\N,86,Action,4.0,828.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,tt3511124,movie,The Last Shaman,The Last Shaman,0,2016,\N,77,Adventure,6.8,827.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,tt0096869,movie,Babar: The Movie,Babar: The Movie,0,1989,\N,70,Adventure,6.3,826.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,tt4974396,movie,Stretch and Bobbito: Radio That Changed Lives,Stretch and Bobbito: Radio That Changed Lives,0,2015,\N,99,Documentary,8.0,824.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,tt0926763,movie,The New Protocol,Le nouveau protocole,0,2008,\N,92,Action,6.1,823.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,tt6212934,movie,Eagles of Death Metal: Nos Amis (Our Friends),Eagles of Death Metal: Nos Amis (Our Friends),0,2017,\N,84,Documentary,7.9,821.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,tt2936470,movie,Electricity,Electricity,0,2014,\N,96,Drama,6.1,814.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1419,tt4209900,movie,Fresh Dressed,Fresh Dressed,0,2015,\N,90,Documentary,6.5,807.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,tt0414713,movie,Amu,Amu,0,2005,\N,102,Drama,7.3,807.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1421,tt3602106,movie,Street,Street,0,2015,\N,85,Action,4.6,797.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,tt3204734,movie,Allies,Allies,0,2014,\N,93,Action,5.1,793.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1423,tt5773882,movie,Bodyguards: Secret Lives from the Watchtower,Bodyguards: Secret Lives from the Watchtower,0,2016,\N,90,Documentary,5.8,792.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,tt4323370,movie,Survivors Guide to Prison,Survivors Guide to Prison,0,2018,\N,102,Documentary,7.2,789.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,tt4654328,movie,All Work All Play,All Work All Play,0,2015,\N,94,Documentary,6.1,788.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,tt2210823,movie,Mince alors!,Mince alors!,0,2012,\N,100,Comedy,5.4,787.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,tt6333096,movie,The Mars Generation,The Mars Generation,0,2017,\N,97,Documentary,6.5,784.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,tt4797160,movie,Larceny,Larceny,0,2017,\N,87,Action,3.4,784.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,tt8139850,movie,Mercury 13,Mercury 13,0,2018,\N,78,Documentary,6.7,783.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,tt0247568,movie,Nazi Concentration and Prison Camps,Nazi Concentration Camps,0,1945,\N,59,Documentary,8.1,774.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,tt7490256,movie,27: Gone Too Soon,27: Gone Too Soon,0,2018,\N,90,Documentary,4.8,771.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,tt8948614,movie,Reversing Roe,Reversing Roe,0,2018,\N,99,Documentary,7.4,755.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,tt4862478,movie,Embrace,Embrace,0,2016,\N,90,Documentary,7.2,741.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,tt3217994,movie,The Submarine Kid,The Submarine Kid,0,2015,\N,109,Drama,5.8,738.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1435,tt1302555,movie,Cyprien,Cyprien,0,2009,\N,98,Comedy,3.8,734.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,tt3408558,movie,Live and Let Live,Live and Let Live,0,2013,\N,80,Documentary,7.5,729.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,tt4686108,movie,Love Beats Rhymes,Love Beats Rhymes,0,2017,\N,106,Drama,5.4,729.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1438,tt5039822,movie,Addicted to Sexting,Addicted to Sexting,0,2015,\N,80,Documentary,3.8,726.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,tt7820962,short,Zion,Zion,0,2018,\N,12,Documentary,7.2,725.0,09/09/2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,tt3842614,movie,The Intent,The Intent,0,2016,\N,104,Crime,4.2,722.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,tt4125856,movie,For Grace,For Grace,0,2015,\N,92,Biography,7.4,718.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,tt3548962,movie,Freeway: Crack in the System,Freeway: Crack in the System,0,2015,\N,103,Biography,7.1,711.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,tt3456090,movie,E-Team,E-Team,0,2014,\N,88,Documentary,7.2,698.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,tt5213744,movie,Jessica Darling's It List,Jessica Darling's It List,0,2016,\N,79,Family,5.5,688.0,\N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1445,tt4485246,movie,Danny Says,Danny Says,0,2015,\N,105,Animation,6.7,674.0,\N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,tt1303803,movie,Standing Ovation,Standing Ovation,0,2010,\N,105,Musical,3.2,670.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1447,tt2313306,movie,The Real Miyagi,The Real Miyagi,0,2015,\N,80,Action,7.2,663.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,tt1978428,movie,Dumbbells,Dumbbells,0,2014,\N,92,Comedy,3.4,659.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,tt3240784,movie,Sneakerheadz,Sneakerheadz,0,2015,\N,73,Documentary,6.4,658.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,tt0086137,movie,The Prey,The Prey,0,1983,\N,80,Horror,4.1,657.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1451,tt7321274,movie,Kingdom of Us,Kingdom of Us,0,2017,\N,109,Documentary,7.0,651.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,tt2998526,movie,Blockbuster,Blockbuster,0,2013,\N,104,Comedy,3.5,650.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1453,tt3159812,tvMovie,Monster High: 13 Wishes,Monster High: 13 Wishes,0,2013,\N,73,Animation,6.7,643.0,\N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,tt6237224,movie,Macho,Macho,0,2016,\N,102,Comedy,4.2,625.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,tt0109589,tvMovie,Deep Red,Deep Red,0,1994,\N,86,Sci-Fi,4.9,622.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1456,tt3352034,movie,Five Nights in Maine,Five Nights in Maine,0,2015,\N,82,Drama,4.5,616.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1457,tt4215332,tvMovie,Barbie in Princess Power,Barbie in Princess Power,0,2015,\N,73,Animation,5.5,612.0,\N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,tt5535814,movie,Peter and the Farm,Peter and the Farm,0,2016,\N,91,Documentary,7.2,607.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1459,tt2051850,movie,Counterpunch,Counterpunch,0,2019,\N,97,Action,4.9,604.0,17/06/2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,tt1097021,movie,The Weekend,The Weekend,0,2007,\N,99,Comedy,3.2,604.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,tt2343621,movie,Liar's Dice,Liar's Dice,0,2013,\N,104,Adventure,6.9,599.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,tt3762974,movie,A Faster Horse,A Faster Horse,0,2015,\N,90,Documentary,6.8,596.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,tt5281700,movie,Heartbeats,Heartbeats,0,2017,\N,107,Comedy,5.4,595.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,tt2963974,movie,M Cream,M Cream,0,2014,\N,112,Adventure,5.7,588.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,tt4504626,movie,Among the Believers,Among the Believers,0,2015,\N,84,Biography,7.6,585.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,tt2321295,short,Falling,Falling,0,2015,\N,11,Drama,2.5,583.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1467,tt3592750,movie,Us and Them,Us and Them,0,2017,\N,83,Crime,5.2,583.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,tt1239242,movie,Frank and Cindy,Frank and Cindy,0,2015,\N,102,Comedy,6.1,582.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,tt4490824,movie,Lift Me Up,Lift Me Up,0,2015,\N,108,Family,5.7,582.0,\N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1470,tt4976984,movie,Ghostheads,Ghostheads,0,2016,\N,73,Documentary,6.0,581.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,tt1729630,movie,10 jours en or,10 jours en or,0,2012,\N,95,Comedy,5.8,581.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,tt2056740,movie,The Lesser Blessed,The Lesser Blessed,0,2012,\N,86,Drama,6.1,580.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1473,tt0185405,movie,Know Your Enemy - Japan,Know Your Enemy - Japan,0,1945,\N,63,Documentary,5.9,579.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,tt0381487,movie,People,People,0,2004,\N,84,Comedy,3.0,578.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,tt3314958,movie,Mala Mala,Mala Mala,0,2014,\N,87,Biography,6.7,578.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,tt2059244,movie,Hand in Hand,Main dans la main,0,2012,\N,81,Musical,6.1,571.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1477,tt2721152,movie,P-51 Dragon Fighter,P-51 Dragon Fighter,0,2014,\N,85,Action,2.8,570.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,tt1787067,movie,Fire in the Blood,Fire in the Blood,0,2013,\N,87,Documentary,7.7,570.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,tt4377952,movie,Rattle the Cage,Zinzana,0,2015,\N,96,Crime,6.7,567.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,tt2106321,movie,Paris Under Watch,Aux yeux de tous,0,2012,\N,80,Thriller,6.1,566.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1481,tt3717316,movie,Hunter Gatherer,Hunter Gatherer,0,2016,\N,90,Drama,6.2,566.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1482,tt4837126,movie,Love Everlasting,Love Everlasting,0,2016,\N,93,Romance,6.2,561.0,\N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1483,tt4254838,movie,Tyke Elephant Outlaw,Tyke Elephant Outlaw,0,2015,\N,78,Documentary,7.4,558.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,tt6020164,movie,Pedal the World,Pedal the World,0,2015,\N,80,Documentary,5.1,557.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,tt3724898,movie,Ludo,Ludo,0,2015,\N,90,Fantasy,2.9,554.0,\N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1486,tt5001576,movie,Barça Dreams,Barça Dreams,0,2015,\N,120,Documentary,7.3,550.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1487,tt6089564,short,"Ram Dass, Going Home","Ram Dass, Going Home",0,2017,\N,31,Documentary,6.9,549.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1488,tt5935072,movie,Mostly Sunny,Mostly Sunny,0,2016,\N,83,Documentary,5.4,546.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1489,tt3901962,movie,Path,Sendero,0,2015,\N,85,Action,3.7,545.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1490,tt4799426,movie,Pentatonix: On My Way Home,Pentatonix: On My Way Home,0,2015,\N,90,Documentary,6.5,540.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,tt3032060,movie,Annabelle Hooper and the Ghosts of Nantucket,Annabelle Hooper and the Ghosts of Nantucket,0,2016,\N,92,Adventure,5.6,536.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,tt3072876,movie,Queen Mimi,Queen Mimi,0,2015,\N,75,Biography,7.3,533.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,tt4109268,movie,Asperger's Are Us,Asperger's Are Us,0,2016,\N,82,Comedy,6.7,531.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,tt6159518,movie,The Force,The Force,0,2017,\N,92,Documentary,6.8,530.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1495,tt5278458,movie,The Bad Kids,The Bad Kids,0,2016,\N,101,Documentary,6.9,525.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1496,tt5525310,movie,National Bird,National Bird,0,2016,\N,92,Documentary,7.1,524.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1497,tt4943558,movie,Saheb Bibi Golaam,Saheb Bibi Golaam,0,2016,\N,121,Action,6.5,523.0,\N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1498,tt1698654,movie,Catching the Sun,Catching the Sun,0,2015,\N,75,Documentary,6.8,519.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1499,tt0028850,movie,A Family Affair,A Family Affair,0,1937,\N,69,Comedy,6.8,519.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,tt0347909,movie,Rumble,Rumble,0,2002,\N,55,Adventure,7.1,515.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,tt0139491,movie,The Negro Soldier,The Negro Soldier,0,1944,\N,43,Documentary,5.9,512.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,tt0249115,tvMovie,Rivals,Rivals,0,2000,\N,90,Crime,6.2,510.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,tt5241010,movie,Enlighten Us,Enlighten Us,0,2016,\N,93,Documentary,6.2,510.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,tt8167872,movie,Recovery Boys,Recovery Boys,0,2018,\N,89,Documentary,6.6,506.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1505,tt4935480,movie,Miss Sharon Jones!,Miss Sharon Jones!,0,2015,\N,93,Documentary,7.3,504.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1506,tt6791240,movie,Laerte-se,Laerte-se,0,2017,\N,100,Documentary,6.9,502.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1507,tt1854518,movie,City of God,City of God,0,2011,\N,145,Drama,7.1,501.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1508,tt6004848,movie,Losing Sight of Shore,Losing Sight of Shore,0,2017,\N,92,Adventure,7.4,501.0,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1509,tt3394972,movie,Miss India America,Miss India America,0,2015,\N,95,Comedy,5.4,500.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510,tt5207116,movie,X: Past Is Present,X: Past Is Present,0,2015,\N,105,Drama,5.5,495.0,\N,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1511,tt3433160,movie,Magicians: Life in the Impossible,Magicians: Life in the Impossible,0,2016,\N,87,Documentary,6.1,495.0,16/02/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,tt3807496,movie,Now More Than Ever: The History of Chicago,Now More Than Ever: The History of Chicago,0,2016,\N,113,Biography,7.1,494.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,tt3202200,movie,Bibi & Tina,Bibi & Tina,0,2014,\N,101,Fantasy,4.9,494.0,\N,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1514,tt1313047,movie,The Man Who Would Be Polka King,The Man Who Would Be Polka King,0,2009,\N,69,Crime,6.2,494.0,\N,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,tt3565904,tvMovie,"Monster High: Frights, Camera, Action!","Monster High: Frights, Camera, Action!",0,2014,\N,73,Animation,6.5,489.0,\N,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,tt5507860,movie,Floyd Norman: An Animated Life,Floyd Norman: An Animated Life,0,2016,\N,94,Biography,7.4,489.0,\N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,tt5167174,movie,Rainbow Time,Rainbow Time,0,2016,\N,91,Comedy,5.9,489.0,\N,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,tt4543744,movie,Deprogrammed,Deprogrammed,0,2015,\N,85,Documentary,6.1,488.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1519,tt2339739,tvMovie,The Wishing Tree,The Wishing Tree,0,2012,\N,86,Family,6.2,482.0,\N,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1520,tt8608620,short,Karl Meltzer: Made to Be Broken,Karl Meltzer: Made to Be Broken,0,2017,\N,42,Documentary,6.3,480.0,\N,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
