,tconst,titleType,primaryTitle,originalTitle,endYear,genres,watchDate,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Musical,Mystery,Romance,Sci-Fi,Short,Sport,Thriller,noGenre,isAdult,startYear,averageRating,numVotes,runtimeMinutes,cluster,clusPercent
1500,tt0347909,movie,Rumble,Rumble,0,Adventure,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,7.1,515.0,55,7,6.8434559452523525
1501,tt0139491,movie,The Negro Soldier,The Negro Soldier,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944,5.9,512.0,43,7,6.8434559452523525
1502,tt0249115,tvMovie,Rivals,Rivals,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,6.2,510.0,90,7,6.8434559452523525
1503,tt5241010,movie,Enlighten Us,Enlighten Us,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.2,510.0,93,7,6.8434559452523525
1504,tt8167872,movie,Recovery Boys,Recovery Boys,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6.6,506.0,89,7,6.8434559452523525
1505,tt4935480,movie,Miss Sharon Jones!,Miss Sharon Jones!,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7.3,504.0,93,7,6.8434559452523525
1506,tt6791240,movie,Laerte-se,Laerte-se,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.9,502.0,100,7,6.8434559452523525
1507,tt1854518,movie,City of God,City of God,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,7.1,501.0,145,7,6.8434559452523525
1508,tt6004848,movie,Losing Sight of Shore,Losing Sight of Shore,0,Adventure,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,7.4,501.0,92,7,6.8434559452523525
1509,tt3394972,movie,Miss India America,Miss India America,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5.4,500.0,95,7,6.8434559452523525
1510,tt5207116,movie,X: Past Is Present,X: Past Is Present,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5.5,495.0,105,7,6.8434559452523525
1511,tt3433160,movie,Magicians: Life in the Impossible,Magicians: Life in the Impossible,0,Documentary,16/02/2017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.1,495.0,87,7,6.8434559452523525
1512,tt3807496,movie,Now More Than Ever: The History of Chicago,Now More Than Ever: The History of Chicago,0,Biography,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7.1,494.0,113,7,6.8434559452523525
1513,tt3202200,movie,Bibi & Tina,Bibi & Tina,0,Fantasy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014,4.9,494.0,101,7,6.8434559452523525
1514,tt1313047,movie,The Man Who Would Be Polka King,The Man Who Would Be Polka King,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,6.2,494.0,69,7,6.8434559452523525
1515,tt3565904,tvMovie,"Monster High: Frights, Camera, Action!","Monster High: Frights, Camera, Action!",0,Animation,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,6.5,489.0,73,7,6.8434559452523525
1516,tt5507860,movie,Floyd Norman: An Animated Life,Floyd Norman: An Animated Life,0,Biography,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7.4,489.0,94,7,6.8434559452523525
1517,tt5167174,movie,Rainbow Time,Rainbow Time,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5.9,489.0,91,7,6.8434559452523525
1518,tt4543744,movie,Deprogrammed,Deprogrammed,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.1,488.0,85,7,6.8434559452523525
1519,tt2339739,tvMovie,The Wishing Tree,The Wishing Tree,0,Family,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012,6.2,482.0,86,7,6.8434559452523525
1520,tt8608620,short,Karl Meltzer: Made to Be Broken,Karl Meltzer: Made to Be Broken,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.3,480.0,42,7,6.8434559452523525
1521,tt5700496,movie,Pet Fooled,Pet Fooled,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7.4,477.0,70,7,6.8434559452523525
1522,tt5979312,movie,7:19,7:19,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.0,475.0,94,7,6.8434559452523525
1523,tt3568218,tvMovie,The C Word,The C Word,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7.6,474.0,90,7,6.8434559452523525
1524,tt0020499,movie,Thunderbolt,Thunderbolt,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1929,6.6,474.0,85,7,6.8434559452523525
1525,tt1830499,movie,Beur sur la ville,Beur sur la ville,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4.4,473.0,99,7,6.8434559452523525
1526,tt5507934,movie,Lo más sencillo es complicarlo todo,Lo más sencillo es complicarlo todo,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,3.6,471.0,93,7,6.8434559452523525
1527,tt3830312,movie,Atomic Falafel,Atomic Falafel,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5.9,467.0,100,7,6.8434559452523525
1528,tt0022882,movie,Fast Life,Fast Life,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,5.6,465.0,82,7,6.8434559452523525
1529,tt5684868,movie,Sustainable,Sustainable,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7.3,464.0,92,7,6.8434559452523525
1530,tt3343350,movie,One Shot,One Shot,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,3.6,462.0,91,7,6.8434559452523525
1531,tt3386254,movie,Erkekler,Erkekler,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,4.7,458.0,122,7,6.8434559452523525
1532,tt6342110,movie,Spivak,Spivak,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,5.5,457.0,91,7,6.8434559452523525
1533,tt1439558,movie,Max Rose,Max Rose,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,6.2,450.0,83,7,6.8434559452523525
1534,tt3645068,movie,Nat King Cole: Afraid of the Dark,Nat King Cole: Afraid of the Dark,0,Biography,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7.0,446.0,94,7,6.8434559452523525
1535,tt5204636,movie,Another Forever,Another Forever,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5.2,446.0,72,7,6.8434559452523525
1536,tt2915896,tvMovie,Trainer!,Trainer!,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,7.3,432.0,138,7,6.8434559452523525
1537,tt2855342,movie,Mohamed Dubois,Mohamed Dubois,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,5.0,432.0,92,7,6.8434559452523525
1538,tt3044562,movie,SHOT! The Psycho-Spiritual Mantra of Rock,SHOT! The Psycho-Spiritual Mantra of Rock,0,Biography,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.8,430.0,98,7,6.8434559452523525
1539,tt0166090,movie,Babar: King of the Elephants,Babar: King of the Elephants,0,Animation,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,6.1,429.0,80,7,6.8434559452523525
1540,tt4737992,movie,The Perfect Physique,The Perfect Physique,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5.4,429.0,108,7,6.8434559452523525
1541,tt4930242,movie,Belief: The Possession of Janet Moses,Belief: The Possession of Janet Moses,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5.8,426.0,89,7,6.8434559452523525
1542,tt5073746,movie,Snervous Tyler Oakley,Snervous Tyler Oakley,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5.5,426.0,82,7,6.8434559452523525
1543,tt3621360,movie,Rolling Papers,Rolling Papers,0,Biography,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.2,421.0,79,7,6.8434559452523525
1544,tt1326954,movie,Oh My God,Oh My God,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,6.1,420.0,93,7,6.8434559452523525
1545,tt5596034,movie,The Bomb,The Bomb,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.6,419.0,55,7,6.8434559452523525
1546,tt0091244,movie,I Love You,I Love You,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,5.8,418.0,101,7,6.8434559452523525
1547,tt0037404,movie,Tunisian Victory,Tunisian Victory,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944,6.6,418.0,75,7,6.8434559452523525
1548,tt3544048,movie,A Year in Champagne,A Year in Champagne,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,6.5,417.0,82,7,6.8434559452523525
1549,tt3599642,movie,Swearnet Live,Swearnet Live,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,4.5,417.0,75,7,6.8434559452523525
1550,tt5952468,movie,The B-Side: Elsa Dorfman's Portrait Photography,The B-Side: Elsa Dorfman's Portrait Photography,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.6,415.0,76,7,6.8434559452523525
1551,tt3729222,movie,Boca Juniors 3D: The Movie,Boca Juniors 3D: The Movie,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.5,411.0,0,7,6.8434559452523525
1552,tt2835494,movie,Doktor Proktors prompepulver,Doktor Proktors prompepulver,0,Adventure,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,5.5,410.0,85,7,6.8434559452523525
1553,tt3292080,movie,The Journey Is the Destination,The Journey Is the Destination,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.3,408.0,123,7,6.8434559452523525
1554,tt6815538,tvMovie,Anthony Joshua: The Road to Klitschko,Anthony Joshua: The Road to Klitschko,0,Biography,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,7.2,400.0,59,7,6.8434559452523525
1555,tt4746370,movie,Death of a Gentleman,Death of a Gentleman,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7.4,400.0,99,7,6.8434559452523525
1556,tt5278932,movie,When Two Worlds Collide,When Two Worlds Collide,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7.7,396.0,103,7,6.8434559452523525
1557,tt5105736,movie,The Art of Organized Noize,The Art of Organized Noize,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7.1,396.0,99,7,6.8434559452523525
1558,tt6624312,movie,Rodney King,Rodney King,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5.6,390.0,52,7,6.8434559452523525
1559,tt6312802,movie,Dry Martina,Dry Martina,0,Comedy,02/06/2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,6.0,387.0,95,7,6.8434559452523525
1560,tt2706264,movie,Rangrezz,Rangrezz,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,5.2,386.0,144,7,6.8434559452523525
1561,tt5827360,movie,Catching Feelings,Catching Feelings,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5.5,384.0,124,7,6.8434559452523525
1562,tt5821256,movie,Manolo: The Boy Who Made Shoes for Lizards,Manolo: The Boy Who Made Shoes for Lizards,0,Biography,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.4,383.0,89,7,6.8434559452523525
1563,tt1339660,movie,Defying the Nazis: The Sharps' War,Defying the Nazis: The Sharps' War,0,Biography,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7.2,382.0,90,7,6.8434559452523525
1564,tt5321568,movie,House of Z,House of Z,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.9,380.0,90,7,6.8434559452523525
1565,tt6666648,movie,Amok,Amok,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5.8,380.0,108,7,6.8434559452523525
1566,tt3779818,movie,Attacking the Devil: Harold Evans and the Last Nazi War Crime,Attacking the Devil: Harold Evans and the Last Nazi War Crime,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,8.1,380.0,102,7,6.8434559452523525
1567,tt2106749,movie,The Warning,The Warning,0,Horror,01/08/2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2012,2.7,377.0,78,7,6.8434559452523525
1568,tt1725803,movie,Delhi in a Day,Delhi in a Day,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,6.2,377.0,88,7,6.8434559452523525
1569,tt2884144,movie,Rezeta,Rezeta,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,5.7,377.0,85,7,6.8434559452523525
1570,tt6045798,movie,One in a Billion,One in a Billion,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.8,371.0,69,7,6.8434559452523525
1571,tt0026132,movie,Boys Will Be Boys,Boys Will Be Boys,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935,6.5,369.0,80,7,6.8434559452523525
1572,tt3398808,movie,El club de los buenos infieles,El club de los buenos infieles,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5.6,367.0,90,7,6.8434559452523525
1573,tt7042082,short,Puss in Book: Trapped in an Epic Tale,Puss in Book: Trapped in an Epic Tale,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5.3,365.0,23,7,6.8434559452523525
1574,tt5317286,movie,Franca: Chaos and Creation,Franca: Chaos and Creation,0,Biography,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7.6,364.0,80,7,6.8434559452523525
1575,tt7104950,movie,The Truth Is in the Stars,The Truth Is in the Stars,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.7,358.0,86,7,6.8434559452523525
1576,tt0428663,movie,Il était une fois dans l'oued,Il était une fois dans l'oued,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,4.8,357.0,93,7,6.8434559452523525
1577,tt6896078,short,Ladies First,Ladies First,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,7.3,351.0,39,7,6.8434559452523525
1578,tt4176750,movie,Tell Spring Not to Come This Year,Tell Spring Not to Come This Year,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.9,350.0,84,7,6.8434559452523525
1579,tt2973132,movie,Sun Belt Express,Sun Belt Express,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,6.2,349.0,91,7,6.8434559452523525
1580,tt5291976,movie,Immigration Game,Immigration Game,0,Action,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,3.3,346.0,94,7,6.8434559452523525
1581,tt7027566,movie,The Legend of 420,The Legend of 420,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.7,345.0,87,7,6.8434559452523525
1582,tt3800222,movie,At All Costs,At All Costs,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.5,344.0,100,7,6.8434559452523525
1583,tt2876834,movie,Insecure,Qui vive,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,5.7,344.0,83,7,6.8434559452523525
1584,tt2407418,movie,Sample This,Sample This,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,6.4,344.0,85,7,6.8434559452523525
1585,tt1929449,movie,We Are Many,We Are Many,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,6.8,343.0,110,7,6.8434559452523525
1586,tt5343678,movie,Moh Maya Money,Moh Maya Money,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5.7,342.0,108,7,6.8434559452523525
1587,tt7281126,movie,Miss Me This Christmas,Miss Me This Christmas,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,4.2,338.0,87,7,6.8434559452523525
1588,tt3356434,movie,My Own Man,My Own Man,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,6.4,338.0,82,7,6.8434559452523525
1589,tt3387444,tvMovie,Pirate's Passage,Pirate's Passage,0,Animation,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.7,336.0,88,7,6.8434559452523525
1590,tt5163286,movie,Jeremiah Tower: The Last Magnificent,Jeremiah Tower: The Last Magnificent,0,Biography,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.4,332.0,103,7,6.8434559452523525
1591,tt6431828,movie,El fin de ETA,El fin de ETA,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,7.0,327.0,107,7,6.8434559452523525
1592,tt0028873,movie,The Firefly,The Firefly,0,History,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1937,7.0,323.0,131,7,6.8434559452523525
1593,tt2597216,movie,Pas très normales activités,Pas très normales activités,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,3.8,323.0,80,7,6.8434559452523525
1594,tt3319844,movie,Harry Benson: Shoot First,Harry Benson: Shoot First,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7.2,322.0,87,7,6.8434559452523525
1595,tt4224754,movie,Tiger,Tiger,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,4.7,320.0,100,7,6.8434559452523525
1596,tt6081408,short,Resurface,Resurface,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,7.0,318.0,26,7,6.8434559452523525
1597,tt7104578,movie,Going for Gold,Going for Gold,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,4.7,317.0,93,7,6.8434559452523525
1598,tt5648966,movie,Growing Up Coy,Growing Up Coy,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,5.6,316.0,83,7,6.8434559452523525
1599,tt4789160,movie,Keep Quiet,Keep Quiet,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.8,308.0,90,7,6.8434559452523525
1600,tt3468316,movie,Hondros,Hondros,0,Biography,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,7.4,307.0,90,7,6.8434559452523525
1601,tt5344086,movie,Chapo: el escape del siglo,Chapo: el escape del siglo,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,3.2,307.0,86,7,6.8434559452523525
1602,tt7043176,movie,Long Time Running,Long Time Running,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,8.2,307.0,97,7,6.8434559452523525
1603,tt4820278,movie,Monkey Up,Monkey Up,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,4.0,296.0,83,7,6.8434559452523525
1604,tt4248930,movie,Flowers,Flowers,0,Horror,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2015,5.4,292.0,79,7,6.8434559452523525
1605,tt3777164,movie,Chauranga,Chauranga,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,6.6,288.0,88,7,6.8434559452523525
1606,tt4143306,movie,Democrats,Democrats,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7.4,286.0,100,7,6.8434559452523525
1607,tt4092774,movie,King Georges,King Georges,0,Biography,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.8,285.0,77,7,6.8434559452523525
1608,tt1604100,movie,A Fine Step,A Fine Step,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,5.2,285.0,111,7,6.8434559452523525
1609,tt4286440,tvMovie,Russell Brand: End the Drugs War,Russell Brand: End the Drugs War,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,7.3,281.0,60,7,6.8434559452523525
1610,tt4005668,movie,Jeremy Scott: The People's Designer,Jeremy Scott: The People's Designer,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.3,280.0,110,7,6.8434559452523525
1611,tt4831522,short,Michael Lost and Found,Michael Lost and Found,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,5.2,280.0,19,7,6.8434559452523525
1612,tt7370000,movie,The Last Hour,La hora final,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.1,278.0,117,7,6.8434559452523525
1613,tt5513098,movie,Autohead,Autohead,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.0,278.0,97,7,6.8434559452523525
1614,tt1391581,movie,Every Second Counts: The Story of the 2008 CrossFit Games,Every Second Counts: The Story of the 2008 CrossFit Games,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,6.1,268.0,86,7,6.8434559452523525
1615,tt5012994,movie,Abby Sen,Abby Sen,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,5.7,267.0,128,7,6.8434559452523525
1616,tt6148782,movie,King of Peking,King of Peking,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.3,264.0,88,7,6.8434559452523525
1617,tt1874633,movie,Musical Chairs,Musical Chairs,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,4.7,264.0,102,7,6.8434559452523525
1618,tt0474476,movie,L'école pour tous,L'école pour tous,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,4.9,262.0,97,7,6.8434559452523525
1619,tt4329394,movie,Alive and Kicking,Alive and Kicking,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.7,259.0,88,7,6.8434559452523525
1620,tt6589292,movie,Mustang Island,Mustang Island,0,Comedy,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,6.0,258.0,86,7,6.8434559452523525
1621,tt3562572,movie,Being George Clooney,Being George Clooney,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.6,258.0,88,7,6.8434559452523525
1622,tt0032115,movie,We Are Not Alone,We Are Not Alone,0,Crime,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939,7.1,256.0,112,7,6.8434559452523525
1623,tt5119264,movie,Restless Creature: Wendy Whelan,Restless Creature: Wendy Whelan,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7.2,256.0,90,7,6.8434559452523525
1624,tt3861876,short,The 100 Years Show,The 100 Years Show,0,Biography,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,7.4,252.0,30,7,6.8434559452523525
1625,tt3916100,movie,Being AP,Being AP,0,Documentary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,6.4,251.0,103,7,6.8434559452523525
1626,tt4643520,movie,The Violin Player,The Violin Player,0,Drama,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,6.9,250.0,72,7,6.8434559452523525
